   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02   1.0499598e+02
   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0930734e+02   1.0892592e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0916057e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.1082943e+02   1.1096670e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0889675e+02   1.1015708e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0920423e+02   1.0983848e+02   1.0983848e+02   1.1148307e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.1079123e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02   1.0983848e+02             NaN
   1.1424991e+02   1.1381883e+02   1.1344934e+02   1.1215611e+02   1.1369567e+02   1.1443465e+02   1.1449623e+02   1.1418832e+02   1.1449623e+02   1.1424991e+02   1.1357250e+02   1.1455782e+02   1.1338775e+02   1.1412674e+02   1.1443465e+02   1.1418832e+02   1.1455782e+02   1.1455782e+02   1.1443465e+02   1.1388041e+02   1.1437307e+02   1.1375725e+02   1.1381883e+02   1.1418832e+02   1.1463420e+02   1.1369567e+02   1.1455461e+02   1.1365718e+02   1.1345847e+02   1.1321418e+02   1.1209453e+02   1.1406516e+02   1.1443465e+02   1.1437307e+02   1.1289510e+02   1.1431149e+02   1.1351092e+02   1.1406516e+02   1.1455782e+02   1.1431149e+02   1.1289510e+02   1.1357250e+02   1.1357250e+02   1.1280149e+02   1.1351092e+02   1.1357250e+02   1.1351092e+02   1.1351092e+02   1.1351092e+02   1.1344934e+02   1.1357250e+02   1.1357250e+02   1.1332617e+02   1.1363408e+02   1.1320301e+02   1.1307984e+02   1.1264826e+02   1.1381832e+02   1.1381883e+02   1.1443465e+02   1.1363408e+02   1.1412674e+02   1.1369567e+02   1.1400358e+02   1.1344934e+02   1.1437307e+02   1.1271035e+02   1.1406516e+02   1.1307984e+02   1.1351092e+02   1.1351092e+02   1.1357250e+02   1.1375725e+02   1.1357250e+02   1.1357250e+02   1.1388041e+02   1.1431149e+02   1.1418832e+02   1.1264877e+02   1.1344934e+02   1.1344934e+02   1.1338775e+02   1.1437870e+02   1.1598244e+02   1.1519337e+02   1.1369567e+02   1.1301826e+02   1.1443465e+02   1.1431149e+02   1.1184820e+02   1.1238444e+02   1.0747019e+02   1.1432218e+02   1.1394199e+02   1.1412674e+02   1.1357250e+02   1.1357250e+02   1.1271035e+02   1.1351092e+02   1.1338775e+02   1.1351092e+02   1.1351092e+02   1.1351092e+02   1.1315968e+02   1.1351092e+02   1.1351092e+02   1.1326459e+02   1.1388041e+02   1.1332617e+02   1.1363408e+02   1.1455782e+02   1.1314143e+02   1.1431149e+02   1.1110922e+02   1.0923512e+02   1.0938491e+02   1.1332617e+02   1.1363408e+02   1.1388041e+02   1.1443465e+02   1.1363408e+02   1.1394199e+02   1.1252560e+02   1.1363408e+02   1.1320301e+02   1.1320301e+02   1.1424942e+02   1.1287666e+02   1.1287666e+02   1.1305325e+02   1.1509393e+02   1.1503234e+02   1.1351092e+02   1.1357250e+02   1.1351092e+02   1.1351092e+02   1.1351092e+02   1.1338775e+02   1.1357250e+02   1.1351092e+02   1.1388041e+02   1.1388041e+02   1.1437307e+02   1.1520266e+02   1.1378627e+02   1.1320301e+02   1.1357250e+02   1.1394199e+02   1.1252560e+02   1.1381883e+02             NaN             NaN
   1.1806794e+02   1.1742969e+02   1.1576697e+02   1.1601330e+02   1.1829184e+02   1.1909241e+02   1.1884608e+02   1.1884608e+02   1.1890766e+02   1.1798393e+02   1.1829184e+02   1.1792234e+02   1.1669070e+02   1.1872291e+02   1.1878449e+02   1.1890766e+02   1.1927715e+02   1.1915399e+02   1.1847658e+02   1.1841500e+02   1.1829184e+02   1.1773760e+02   1.1816867e+02   1.1898405e+02   1.1762924e+02   1.1662592e+02   1.1806722e+02   1.1780831e+02   1.1774673e+02   1.1547023e+02   1.1632121e+02   1.1866133e+02   1.1896924e+02   1.1742969e+02   1.1736810e+02   1.1798393e+02   1.1638279e+02   1.1878449e+02   1.1903082e+02   1.1736810e+02   1.1404267e+02   1.1607488e+02   1.1339482e+02   1.1499596e+02   1.1515115e+02   1.1632121e+02   1.1625963e+02   1.1595172e+02   1.1570539e+02   1.1613646e+02   1.1582855e+02   1.1422741e+02   1.1625963e+02   1.1515115e+02   1.1443534e+02   1.1588962e+02   1.1730601e+02   1.1779867e+02   1.1905755e+02   1.1823025e+02   1.1792234e+02   1.1798393e+02   1.1786076e+02   1.1761443e+02   1.1798393e+02   1.1724494e+02   1.1693703e+02   1.1724494e+02   1.1472007e+02   1.1391950e+02   1.1545906e+02   1.1675228e+02   1.1607488e+02   1.1558222e+02   1.1638279e+02   1.1786076e+02   1.1866133e+02   1.1558222e+02   1.1478165e+02   1.1367318e+02   1.1502798e+02   1.1534153e+02   1.1756109e+02   1.1934697e+02   1.1892740e+02   1.1550757e+02   1.1761443e+02   1.1890766e+02   1.1533223e+02   1.1260828e+02   1.1077313e+02   1.1157370e+02   1.1842569e+02   1.1887029e+02   1.1786076e+02   1.1533589e+02   1.1537413e+02   1.1441216e+02   1.1515115e+02   1.1527431e+02   1.1502798e+02   1.1515115e+02   1.1523098e+02   1.1584680e+02   1.1601330e+02   1.1447374e+02   1.1662912e+02   1.1625963e+02   1.1564380e+02   1.1835342e+02   1.1786076e+02   1.1761443e+02   1.1558222e+02   1.1050586e+02   1.0878156e+02   1.1287261e+02   1.1627638e+02   1.1767602e+02   1.1847658e+02   1.1823025e+02   1.1755285e+02   1.1447374e+02   1.1619804e+02   1.1693703e+02   1.1422741e+02   1.1595123e+02   1.1314098e+02   1.1531746e+02   1.1613525e+02   1.1438245e+02   1.1685732e+02   1.1747314e+02   1.1485560e+02   1.1613646e+02   1.1613646e+02   1.1601330e+02   1.1502798e+02   1.1564380e+02   1.1607488e+02   1.1755285e+02   1.1792234e+02   1.1841500e+02   1.1973725e+02   1.1819770e+02   1.1708922e+02   1.1496640e+02   1.1761443e+02   1.1662912e+02   1.1625963e+02             NaN             NaN             NaN
   1.2167880e+02   1.1974732e+02   1.1962415e+02   1.2076939e+02   1.2294959e+02   1.2344225e+02   1.2350383e+02   1.2325750e+02   1.2264168e+02   1.2270326e+02   1.2165637e+02   1.2011681e+02   1.2073263e+02   1.2307275e+02   1.2350383e+02   1.2362699e+02   1.2387332e+02   1.2319592e+02   1.2301117e+02   1.2233377e+02   1.2227219e+02   1.2208744e+02   1.2296440e+02   1.2197908e+02   1.1937817e+02   1.1983061e+02   1.2238898e+02   1.2209657e+02   1.2000278e+02   1.1969691e+02   1.2091738e+02   1.2319592e+02   1.2202586e+02   1.2190269e+02   1.2104054e+02   1.2085580e+02   1.2110213e+02   1.2325750e+02   1.2208744e+02   1.1716087e+02   1.1525182e+02   1.1392657e+02   1.1472714e+02   1.1515822e+02   1.1716087e+02   1.1857726e+02   1.1808460e+02   1.1666821e+02   1.1783827e+02   1.1728403e+02   1.1494391e+02   1.1666821e+02   1.1722245e+02   1.1632189e+02   1.1739942e+02   1.2054738e+02   1.2073212e+02   1.2294216e+02   1.2285315e+02   1.2251852e+02   1.2177953e+02   1.2214902e+02   1.2147162e+02   1.2214902e+02   1.2085580e+02   1.2147162e+02   1.2011681e+02   1.1888517e+02   1.1408176e+02   1.1352752e+02   1.1826935e+02   1.1783827e+02   1.1592922e+02   1.1500549e+02   1.1765353e+02   1.2067105e+02   1.1956257e+02   1.1697612e+02   1.0927835e+02   1.1334277e+02   1.1525746e+02   1.1593746e+02   1.2030980e+02   1.1944765e+02   1.2089895e+02   1.1979583e+02   1.2208744e+02   1.1992840e+02   1.1531951e+02   1.0896476e+02   1.1487665e+02   1.1567721e+02   1.2346271e+02   1.2260431e+02   1.1882359e+02   1.1707594e+02   1.1707594e+02   1.1389701e+02   1.1445125e+02   1.1466253e+02   1.1586764e+02   1.1594748e+02   1.1742545e+02   1.1785652e+02   1.1537499e+02   1.1734561e+02   1.1839251e+02   1.1753036e+02   1.2023998e+02   1.2159478e+02   1.2233377e+02   1.1888517e+02   1.1497886e+02   1.1005229e+02   1.1226925e+02   1.1582281e+02   1.2031831e+02   1.2227219e+02   1.2227219e+02   1.2214902e+02   1.1685296e+02   1.1777669e+02   1.1950099e+02   1.1796144e+02   1.1617507e+02   1.1410380e+02   1.1490437e+02   1.1783706e+02   1.1855971e+02   1.1423680e+02   1.1874387e+02   1.1131092e+02   1.1686532e+02   1.1820776e+02   1.1808460e+02   1.1617555e+02   1.1648346e+02   1.1728403e+02   1.2011681e+02   1.2159478e+02   1.2245693e+02   1.2377918e+02   1.2273228e+02   1.2150064e+02   1.1885261e+02   1.1900833e+02   1.2030156e+02   1.2036314e+02             NaN             NaN             NaN             NaN
   1.2399643e+02   1.2360450e+02   1.2438024e+02   1.2542714e+02   1.2729943e+02   1.2810000e+02   1.2791525e+02   1.2699152e+02   1.2736102e+02   1.2606779e+02   1.2311185e+02   1.2163387e+02   1.2508248e+02   1.2779209e+02   1.2822317e+02   1.2822317e+02   1.2791525e+02   1.2773051e+02   1.2692994e+02   1.2631412e+02   1.2662203e+02   1.2688316e+02   1.2595943e+02   1.2342010e+02   1.1456757e+02   1.2415237e+02   1.2667724e+02   1.2435262e+02   1.2422946e+02   1.2429308e+02   1.2545197e+02   1.2625254e+02   1.2649887e+02   1.2557513e+02   1.2391241e+02   1.2557513e+02   1.2557513e+02   1.2631412e+02   1.2246853e+02   1.1713838e+02   1.1298035e+02   1.1513573e+02   1.1476623e+02   1.1704477e+02   1.1935534e+02   1.2034065e+02   1.1873951e+02   1.1867793e+02   1.1886268e+02   1.1627623e+02   1.1732312e+02   1.1756945e+02   1.1839320e+02   1.1928597e+02   1.2205717e+02   1.2397349e+02   1.2587561e+02   1.2673776e+02   1.2714141e+02   1.2637570e+02   1.2594463e+02   1.2575988e+02   1.2600621e+02   1.2502089e+02   1.2508248e+02   1.2465140e+02   1.2107964e+02   1.1760112e+02   1.1362819e+02   1.1621465e+02   1.1929375e+02   1.1750787e+02   1.1436718e+02   1.1091858e+02   1.1910901e+02   1.2126438e+02   1.2095647e+02   1.1147282e+02   1.0882479e+02   1.1351066e+02   1.1579181e+02   1.1862459e+02   1.1536073e+02   1.2164389e+02   1.2518721e+02   1.2408409e+02   1.2310818e+02   1.1991568e+02   1.1038115e+02   1.1226771e+02   1.1898016e+02   1.2024236e+02   1.2719673e+02   1.2356714e+02   1.2056363e+02   1.1877775e+02   1.1569864e+02   1.1307396e+02   1.1371631e+02   1.1537902e+02   1.1654081e+02   1.1801878e+02   1.1937359e+02   1.1715663e+02   1.1818527e+02   1.1904742e+02   1.1966325e+02   1.2212653e+02   1.2261919e+02   1.2606779e+02   1.2360450e+02   1.1828181e+02   1.1452530e+02   1.1353998e+02   1.1564050e+02   1.1986474e+02   1.2491448e+02   1.2606779e+02   1.2619095e+02   1.2089489e+02   1.2015590e+02   1.2107964e+02   1.2052540e+02   1.1990909e+02   1.1426606e+02   1.1574403e+02   1.1762976e+02   1.2019993e+02   1.1835247e+02   1.1600019e+02   1.1245849e+02   1.1319748e+02   1.1881346e+02   1.2009432e+02   1.1818527e+02   1.1756945e+02   1.1806211e+02   1.2126438e+02   1.2415874e+02   1.2612937e+02   1.2782111e+02   1.2677422e+02   1.2603523e+02   1.2326403e+02   1.2289454e+02   1.2169546e+02   1.2403558e+02             NaN             NaN             NaN             NaN             NaN
   1.2785362e+02   1.2836059e+02   1.2903800e+02   1.2977698e+02   1.3195719e+02   1.3251143e+02   1.3164928e+02   1.3171086e+02   1.3072554e+02   1.2752327e+02   1.2364360e+02   1.2549106e+02   1.2980181e+02   1.3251143e+02   1.3281934e+02   1.3226510e+02   1.3244984e+02   1.3164928e+02   1.3091029e+02   1.3066396e+02   1.3141775e+02   1.2987820e+02   1.2740045e+02   1.1700836e+02   1.1905180e+02   1.2844063e+02   1.2893329e+02   1.2857930e+02   1.2882563e+02   1.2882767e+02   1.2850859e+02   1.3072554e+02   1.3017130e+02   1.2844700e+02   1.2863175e+02   1.3004814e+02   1.2863175e+02   1.2669521e+02   1.2244604e+02   1.1486691e+02   1.1418950e+02   1.1517482e+02   1.1665279e+02   1.1923924e+02   1.2111873e+02   1.2099556e+02   1.2074923e+02   1.1970234e+02   1.1785487e+02   1.1865544e+02   1.1822437e+02   1.1874020e+02   1.2135728e+02   1.2394373e+02   1.2548328e+02   1.2911698e+02   1.2924014e+02   1.3102602e+02   1.3099860e+02   1.3054080e+02   1.2955548e+02   1.3032354e+02   1.2887808e+02   1.2924757e+02   1.2826226e+02   1.2561422e+02   1.1973401e+02   1.1714755e+02   1.1631532e+02   1.1723905e+02   1.1896335e+02   1.1594583e+02   1.1028027e+02   1.1225090e+02   1.1951759e+02   1.2265828e+02   1.1545317e+02   1.1101925e+02   1.0899268e+02   1.1404502e+02   1.1847893e+02   1.1361394e+02   1.1638692e+02   1.2593215e+02   1.2947547e+02   1.2444454e+02   1.2309546e+02   1.1473099e+02   1.1134397e+02   1.1520116e+02   1.2354531e+02   1.2397638e+02   1.2815955e+02   1.2503444e+02   1.2226544e+02   1.1678463e+02   1.1487558e+02   1.1233901e+02   1.1443280e+02   1.1640868e+02   1.1861211e+02   1.1996692e+02   1.1867369e+02   1.1996692e+02   1.1988708e+02   1.2031816e+02   1.2425942e+02   1.2438258e+02   1.2709220e+02   1.2733853e+02   1.2300114e+02   1.1782824e+02   1.1801299e+02   1.1691123e+02   1.1968243e+02   1.2446091e+02   1.2871008e+02   1.2998656e+02   1.2315094e+02   1.2419784e+02   1.2345885e+02   1.2099556e+02   1.2234989e+02   1.1800008e+02   1.1590629e+02   1.1846941e+02   1.2052435e+02   1.1999270e+02   1.2011586e+02   1.0990954e+02   1.1434505e+02   1.1514562e+02   1.2070002e+02   1.2019499e+02   1.1957917e+02   1.1914810e+02   1.2204246e+02   1.2530631e+02   1.2869333e+02   1.3149355e+02   1.3081615e+02   1.3007716e+02   1.2779862e+02   1.2730597e+02   1.2558166e+02   1.2560430e+02             NaN             NaN             NaN             NaN             NaN             NaN
   1.3260204e+02   1.3301835e+02   1.3338784e+02   1.3443474e+02   1.3636861e+02   1.3624545e+02   1.3636861e+02   1.3507539e+02   1.3218103e+02   1.2780869e+02   1.2676180e+02   1.3021040e+02   1.3452115e+02   1.3710760e+02   1.3686127e+02   1.3679969e+02   1.3636861e+02   1.3562963e+02   1.3526013e+02   1.3545969e+02   1.3441279e+02   1.3131921e+02   1.2031131e+02   1.1890614e+02   1.2334006e+02   1.3069668e+02   1.3315997e+02   1.3317547e+02   1.3336022e+02   1.3188429e+02   1.3298159e+02   1.3439798e+02   1.3304318e+02   1.3316634e+02   1.3310476e+02   1.3310476e+02   1.2901284e+02   1.2667272e+02   1.2003863e+02   1.1607606e+02   1.1422859e+02   1.1706137e+02   1.1884726e+02   1.2100263e+02   1.2177364e+02   1.2300528e+02   1.2177364e+02   1.1869453e+02   1.2023409e+02   1.1955668e+02   1.1939511e+02   1.2170428e+02   1.2601503e+02   1.2736984e+02   1.3068435e+02   1.3248151e+02   1.3352840e+02   1.3488321e+02   1.3516369e+02   1.3415165e+02   1.3411914e+02   1.3319541e+02   1.3310476e+02   1.3242735e+02   1.2922508e+02   1.2426859e+02   1.1928044e+02   1.1983468e+02   1.1733973e+02   1.1690865e+02   1.1740131e+02   1.1185891e+02   1.1161258e+02   1.1265948e+02   1.2091149e+02   1.1715498e+02   1.1499960e+02   1.1118714e+02   1.0952703e+02   1.1673214e+02   1.1346829e+02   1.1464013e+02   1.2018252e+02   1.3022041e+02   1.2974407e+02   1.2533456e+02   1.1791077e+02   1.1483167e+02   1.1316895e+02   1.1970472e+02   1.2727933e+02   1.2493920e+02   1.2953889e+02   1.2673625e+02   1.2027232e+02   1.1596157e+02   1.1434129e+02   1.1305550e+02   1.1546245e+02   1.1847998e+02   1.2056025e+02   1.1926702e+02   1.2148398e+02   1.2166873e+02   1.2115782e+02   1.2491433e+02   1.2651547e+02   1.2885559e+02   1.2780869e+02   1.2673517e+02   1.2254758e+02   1.2131594e+02   1.2138424e+02   1.2095317e+02   1.2427860e+02   1.2825652e+02   1.3262885e+02   1.2694654e+02   1.2645388e+02   1.2725631e+02   1.2331319e+02   1.1850930e+02   1.2044087e+02   1.1964031e+02   1.1863167e+02   1.2130243e+02   1.2031711e+02   1.2175609e+02   1.1325168e+02   1.1179609e+02   1.1629319e+02   1.1703218e+02   1.2080069e+02   1.2158889e+02   1.2115782e+02   1.2312845e+02   1.2608439e+02   1.2984090e+02   1.3405751e+02   1.3448859e+02   1.3411909e+02   1.3184055e+02   1.3184055e+02   1.2999309e+02   1.2955723e+02             NaN             NaN             NaN             NaN             NaN             NaN             NaN
   1.3725980e+02   1.3736819e+02   1.3804559e+02   1.3884616e+02   1.4010263e+02   1.4096478e+02   1.3973314e+02   1.3653087e+02   1.3246645e+02   1.3006474e+02   1.3123480e+02   1.3492973e+02   1.3911732e+02   1.4114953e+02   1.4139586e+02   1.4071845e+02   1.4034896e+02   1.3997947e+02   1.4005586e+02   1.3845472e+02   1.3585380e+02   1.2423008e+02   1.2110061e+02   1.2282491e+02   1.2559611e+02   1.3492336e+02   1.3775614e+02   1.3771006e+02   1.3641684e+02   1.3635730e+02   1.3666179e+02   1.3726985e+02   1.3776251e+02   1.3763935e+02   1.3616137e+02   1.3348584e+02   1.2763554e+02   1.2426531e+02   1.2124779e+02   1.1611515e+02   1.1611515e+02   1.1925584e+02   1.2061065e+02   1.2165755e+02   1.2378336e+02   1.2402969e+02   1.2076584e+02   1.2107375e+02   1.2113533e+02   1.2072743e+02   1.2235919e+02   1.2636203e+02   1.2944114e+02   1.3257091e+02   1.3404888e+02   1.3676977e+02   1.3738559e+02   1.3904831e+02   1.3877455e+02   1.3871532e+02   1.3699102e+02   1.3742209e+02   1.3628454e+02   1.3339018e+02   1.2787945e+02   1.2381503e+02   1.2196756e+02   1.2085909e+02   1.1700932e+02   1.1534661e+02   1.1140535e+02   1.1319123e+02   1.1202117e+02   1.1405338e+02   1.1497711e+02   1.1670141e+02   1.1516749e+02   1.1172150e+02   1.1221416e+02   1.1012036e+02   1.1449447e+02   1.1843573e+02   1.2447078e+02   1.3041056e+02   1.3092551e+02   1.2036128e+02   1.1801145e+02   1.1468601e+02   1.1789432e+02   1.2343874e+02   1.2824215e+02   1.2649130e+02   1.3124070e+02   1.2474313e+02   1.1944926e+02   1.1542728e+02   1.1505778e+02   1.1408516e+02   1.1753376e+02   1.2042812e+02   1.1986036e+02   1.2207731e+02   1.2318579e+02   1.2293946e+02   1.2575399e+02   1.2717038e+02   1.3098847e+02   1.2957208e+02   1.2720533e+02   1.2628160e+02   1.2603527e+02   1.2468719e+02   1.2542617e+02   1.2554934e+02   1.2807421e+02   1.3217529e+02   1.2958883e+02   1.3024949e+02   1.2951236e+02   1.2711065e+02   1.2082693e+02   1.1660029e+02   1.2208110e+02   1.2236569e+02   1.2146469e+02   1.2109519e+02   1.2208051e+02   1.1489190e+02   1.1513823e+02   1.1374423e+02   1.1817975e+02   1.1713285e+02   1.2219459e+02   1.2316754e+02   1.2513817e+02   1.2717038e+02   1.3061898e+02   1.3520508e+02   1.3705255e+02   1.3779153e+02   1.3588249e+02   1.3588249e+02   1.3452768e+02   1.3396866e+02             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
   1.4160964e+02   1.4202594e+02   1.4245702e+02   1.4258018e+02   1.4482197e+02   1.4432931e+02   1.4118862e+02   1.3681629e+02   1.3472249e+02   1.3318294e+02   1.3595414e+02   1.3952590e+02   1.4315925e+02   1.4568412e+02   1.4531463e+02   1.4469880e+02   1.4469880e+02   1.4477519e+02   1.4305089e+02   1.3989574e+02   1.2876466e+02   1.2477305e+02   1.2317191e+02   1.2403406e+02   1.2982278e+02   1.3951953e+02   1.4229073e+02   1.4076668e+02   1.4088984e+02   1.4003266e+02   1.3953366e+02   1.4198919e+02   1.4223552e+02   1.4069596e+02   1.3654246e+02   1.3198538e+02   1.2522814e+02   1.2547447e+02   1.2128688e+02   1.1800171e+02   1.1830962e+02   1.2101923e+02   1.2126556e+02   1.2366727e+02   1.2480777e+02   1.2317544e+02   1.2314505e+02   1.2197499e+02   1.2230608e+02   1.2369151e+02   1.2701695e+02   1.2978814e+02   1.3464221e+02   1.3568911e+02   1.3833714e+02   1.4062695e+02   1.4155068e+02   1.4265916e+02   1.4335359e+02   1.4158719e+02   1.4121769e+02   1.4060187e+02   1.3724736e+02   1.3204455e+02   1.2742589e+02   1.2650215e+02   1.2299197e+02   1.2052868e+02   1.1544728e+02   1.0922748e+02   1.1273766e+02   1.1359982e+02   1.1341507e+02   1.0811900e+02   1.1452355e+02   1.1686930e+02   1.1570185e+02   1.1440862e+02   1.0560237e+02   1.1114654e+02   1.1829008e+02   1.2272399e+02   1.2466093e+02   1.3174645e+02   1.2598955e+02   1.2046195e+02   1.1786579e+02   1.1941138e+02   1.2162834e+02   1.2440157e+02   1.2979425e+02   1.2819311e+02   1.2924758e+02   1.2392007e+02   1.1891497e+02   1.1614377e+02   1.1588817e+02   1.1615646e+02   1.1948189e+02   1.1972822e+02   1.2267064e+02   1.2377912e+02   1.2445653e+02   1.2753563e+02   1.2801004e+02   1.3156343e+02   1.3170497e+02   1.2896873e+02   1.2675177e+02   1.2976929e+02   1.2940652e+02   1.2872912e+02   1.3002234e+02   1.2934494e+02   1.3199297e+02   1.2913527e+02   1.3289178e+02   1.3330796e+02   1.2862772e+02   1.2442825e+02   1.1891792e+02   1.1824052e+02   1.2480649e+02   1.2519871e+02   1.2125745e+02   1.2285858e+02   1.1509326e+02   1.1677846e+02   1.1708637e+02   1.1563079e+02   1.1828042e+02   1.1852675e+02   1.2377323e+02   1.2714789e+02   1.2918010e+02   1.3166695e+02   1.3598316e+02   1.3820012e+02   1.4035549e+02   1.3955493e+02   1.3992442e+02   1.3856961e+02   1.3850325e+02             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
